"Type","Death.Benefit","Age","Premium","Loading","Profit","Expenses","Year","Intervention","Mortality","Reduction"
"T20",1000000,26,741.486193,0.1,1075.316449,2,2024,TRUE,6,2
"T20",1000000,35,1054.641275,0.1,1573.264154,2,2024,TRUE,6,2
"T20",1000000,45,1927.721921,0.1,2993.335653,2,2024,TRUE,6,2
"T20",1000000,55,4269.867822,0.1,6660.105081,2,2024,TRUE,6,2
"T20",2000000,26,1434.280431,0.1,2184.251,2,2024,TRUE,6,2
"T20",2000000,35,2060.544689,0.1,3180.14085,2,2024,TRUE,6,2
"T20",2000000,45,3807.250778,0.1,6020.266815,2,2024,TRUE,6,2
"T20",2000000,55,8491.176954,0.1,13353.76045,2,2024,TRUE,6,2
"SPWL",50000,26,759.3141418,0.1,24.41246355,2,2024,TRUE,6,2
"SPWL",50000,35,967.4399644,0.1,58.62491644,2,2024,TRUE,6,2
"SPWL",50000,45,1513.302779,0.1,146.0333785,2,2024,TRUE,6,2
"SPWL",50000,55,2776.33425,0.1,339.6667382,2,2024,TRUE,6,2
"SPWL",100000,26,1110.837767,0.1,85.39239281,2,2024,TRUE,6,2
"SPWL",100000,35,1527.893871,0.1,153.9501947,2,2024,TRUE,6,2
"SPWL",100000,45,2621.752545,0.1,329.1112597,2,2024,TRUE,6,2
"SPWL",100000,55,5152.806062,0.1,717.1520045,2,2024,TRUE,6,2
"SPWL",250000,26,2165.408641,0.1,268.3321806,2,2024,TRUE,6,2
"SPWL",250000,35,3209.255589,0.1,439.9260297,2,2024,TRUE,6,2
"SPWL",250000,45,5947.101843,0.1,878.344903,2,2024,TRUE,6,2
"SPWL",250000,55,12282.2215,0.1,1849.607804,2,2024,TRUE,6,2
"SPWL",500000,26,3923.026765,0.1,573.231827,2,2024,TRUE,6,2
"SPWL",500000,35,6011.52512,0.1,916.5524212,2,2024,TRUE,6,2
"SPWL",500000,45,11489.35067,0.1,1793.734309,2,2024,TRUE,6,2
"SPWL",500000,55,24164.58056,0.1,3737.034135,2,2024,TRUE,6,2
"SPWL",1000000,26,7438.263013,0.1,1183.03112,2,2024,TRUE,6,2
"SPWL",1000000,35,11616.06418,0.1,1869.805204,2,2024,TRUE,6,2
"SPWL",1000000,45,22573.84833,0.1,3624.51312,2,2024,TRUE,6,2
"SPWL",1000000,55,47929.29867,0.1,7511.886799,2,2024,TRUE,6,2
"SPWL",2000000,26,14468.73551,0.1,2402.629705,2,2024,TRUE,6,2
"SPWL",2000000,35,22825.14231,0.1,3776.31077,2,2024,TRUE,6,2
"SPWL",2000000,45,44742.84365,0.1,7286.070742,2,2024,TRUE,6,2
"SPWL",2000000,55,95458.73491,0.1,15061.59213,2,2024,TRUE,6,2
"T20",50000,26,131.9928846,0.1,13.98011262,3,2024,TRUE,6,2
"T20",50000,35,145.1208594,0.1,37.99425157,3,2024,TRUE,6,2
"T20",50000,45,190.3625729,0.1,109.9730951,3,2024,TRUE,6,2
"T20",50000,55,308.1828369,0.1,293.3997503,3,2024,TRUE,6,2
"T20",100000,26,166.6633347,0.1,69.47480825,3,2024,TRUE,6,2
"T20",100000,35,198.0660617,0.1,119.2801417,3,2024,TRUE,6,2
"T20",100000,45,284.3390157,0.1,261.3196532,3,2024,TRUE,6,2
"T20",100000,55,519.2482935,0.1,628.0825187,3,2024,TRUE,6,2
"T20",250000,26,270.5824703,0.1,235.8149908,3,2024,TRUE,6,2
"T20",250000,35,348.9515738,0.1,360.3116461,3,2024,TRUE,6,2
"T20",250000,45,566.2683442,0.1,715.3593276,3,2024,TRUE,6,2
"T20",250000,55,1152.444663,0.1,1632.130824,3,2024,TRUE,6,2
"T20",500000,26,443.7810297,0.1,513.0486285,3,2024,TRUE,6,2
"T20",500000,35,600.4274275,0.1,762.0308201,3,2024,TRUE,6,2
"T20",500000,45,1036.150558,0.1,1472.092118,3,2024,TRUE,6,2
"T20",500000,55,2207.771946,0.1,3305.544666,3,2024,TRUE,6,2
"T20",1000000,26,790.1781485,0.1,1067.515904,3,2024,TRUE,6,2
"T20",1000000,35,1103.379135,0.1,1565.469168,3,2024,TRUE,6,2
"T20",1000000,45,1975.914986,0.1,2985.557699,3,2024,TRUE,6,2
"T20",1000000,55,4318.426512,0.1,6652.37235,3,2024,TRUE,6,2
"T20",2000000,26,1482.972386,0.1,2176.450454,3,2024,TRUE,6,2
"T20",2000000,35,2109.282549,0.1,3172.345864,3,2024,TRUE,6,2
"T20",2000000,45,3855.443843,0.1,6012.488862,3,2024,TRUE,6,2
"T20",2000000,55,8539.735644,0.1,13346.02772,3,2024,TRUE,6,2
"SPWL",50000,26,1167.104659,0.1,13.66255373,3,2024,TRUE,6,2
"SPWL",50000,35,1374.426023,0.1,47.74211046,3,2024,TRUE,6,2
"SPWL",50000,45,1918.155793,0.1,134.8064319,3,2024,TRUE,6,2
"SPWL",50000,55,3176.196689,0.1,327.665766,3,2024,TRUE,6,2
"SPWL",100000,26,1518.628284,0.1,74.642483,3,2024,TRUE,6,2
"SPWL",100000,35,1934.879929,0.1,143.0673888,3,2024,TRUE,6,2
"SPWL",100000,45,3026.605559,0.1,317.884313,3,2024,TRUE,6,2
"SPWL",100000,55,5552.668501,0.1,705.1510323,3,2024,TRUE,6,2
"SPWL",250000,26,2573.199158,0.1,257.5822708,3,2024,TRUE,6,2
"SPWL",250000,35,3616.241647,0.1,429.0432237,3,2024,TRUE,6,2
"SPWL",250000,45,6351.954857,0.1,867.1179563,3,2024,TRUE,6,2
"SPWL",250000,55,12682.08394,0.1,1837.606831,3,2024,TRUE,6,2
"SPWL",500000,26,4330.817282,0.1,562.4819171,3,2024,TRUE,6,2
"SPWL",500000,35,6418.511178,0.1,905.6696152,3,2024,TRUE,6,2
"SPWL",500000,45,11894.20369,0.1,1782.507362,3,2024,TRUE,6,2
"SPWL",500000,55,24564.44299,0.1,3725.033163,3,2024,TRUE,6,2
"SPWL",1000000,26,7846.05353,0.1,1172.28121,3,2024,TRUE,6,2
"SPWL",1000000,35,12023.05024,0.1,1858.922398,3,2024,TRUE,6,2
"SPWL",1000000,45,22978.70135,0.1,3613.286173,3,2024,TRUE,6,2
"SPWL",1000000,55,48329.16111,0.1,7499.885826,3,2024,TRUE,6,2
"SPWL",2000000,26,14876.52603,0.1,2391.879795,3,2024,TRUE,6,2
"SPWL",2000000,35,23232.12836,0.1,3765.427965,3,2024,TRUE,6,2
"SPWL",2000000,45,45147.69667,0.1,7274.843796,3,2024,TRUE,6,2
"SPWL",2000000,55,95858.59735,0.1,15049.59115,3,2024,TRUE,6,2
"T20",50000,26,120.2411161,0.2,118.281038,1,2004,TRUE,5,1
"T20",50000,35,129.4128081,0.2,253.56467,1,2004,TRUE,5,1
"T20",50000,45,175.5624365,0.2,354.5413385,1,2004,TRUE,5,1
"T20",50000,55,295.0827739,0.2,610.2669039,1,2004,TRUE,5,1
"T20",100000,26,216.0981701,0.2,426.8376883,1,2004,TRUE,5,1
"T20",100000,35,251.4513511,0.2,501.4974899,1,2004,TRUE,5,1
"T20",100000,45,327.8756897,0.2,693.3202071,1,2004,TRUE,5,1
"T20",100000,55,566.7429281,0.2,1205.010765,1,2004,TRUE,5,1
"T20",250000,26,503.8766883,0.2,1043.266524,1,2004,TRUE,5,1
"T20",250000,35,592.2256971,0.2,1229.962218,1,2004,TRUE,5,1
"T20",250000,45,784.8154495,0.2,1709.656813,1,2004,TRUE,5,1
"T20",250000,55,1381.723391,0.2,2989.242348,1,2004,TRUE,5,1
"T20",500000,26,983.5075519,0.2,2070.647916,1,2004,TRUE,5,1
"T20",500000,35,1160.18294,0.2,2444.070098,1,2004,TRUE,5,1
"T20",500000,45,1546.381716,0.2,3403.551156,1,2004,TRUE,5,1
"T20",500000,55,2740.024162,0.2,5962.961653,1,2004,TRUE,5,1
"T20",1000000,26,1942.769279,0.2,4125.410701,1,2004,TRUE,5,1
"T20",1000000,35,2296.097427,0.2,4872.285859,1,2004,TRUE,5,1
"T20",1000000,45,3069.514248,0.2,6791.339842,1,2004,TRUE,5,1
"T20",1000000,55,5456.625704,0.2,11910.40026,1,2004,TRUE,5,1
"T20",2000000,26,3861.292734,0.2,8234.93627,1,2004,TRUE,5,1
"T20",2000000,35,4567.9264,0.2,9728.71738,1,2004,TRUE,5,1
"T20",2000000,45,6115.779313,0.2,13566.91721,1,2004,TRUE,5,1
"T20",2000000,55,10889.82879,0.2,23805.27748,1,2004,TRUE,5,1
"SPWL",50000,26,1494.135472,0.2,295.1184268,1,2004,TRUE,5,1
"SPWL",50000,35,1911.380694,0.2,384.5109225,1,2004,TRUE,5,1
"SPWL",50000,45,2969.684572,0.2,608.0576017,1,2004,TRUE,5,1
"SPWL",50000,55,5334.588182,0.2,1096.0077,1,2004,TRUE,5,1
"SPWL",100000,26,2736.967051,0.2,570.9576038,1,2004,TRUE,5,1
"SPWL",100000,35,3572.314124,0.2,749.9275549,1,2004,TRUE,5,1
"SPWL",100000,45,5691.164603,0.2,1197.500135,1,2004,TRUE,5,1
"SPWL",100000,55,10426.1683,0.2,2174.49159,1,2004,TRUE,5,1
"SPWL",250000,26,6465.461788,0.2,1398.475135,1,2004,TRUE,5,1
"SPWL",250000,35,8555.114412,0.2,1846.177452,1,2004,TRUE,5,1
"SPWL",250000,45,13855.6047,0.2,2965.827735,1,2004,TRUE,5,1
"SPWL",250000,55,25700.90867,0.2,5409.943261,1,2004,TRUE,5,1
"SPWL",500000,26,12679.61968,0.2,2777.67102,1,2004,TRUE,5,1
"SPWL",500000,35,16859.78156,0.2,3673.260614,1,2004,TRUE,5,1
"SPWL",500000,45,27463.00485,0.2,5913.040401,1,2004,TRUE,5,1
"SPWL",500000,55,51158.80928,0.2,10802.36271,1,2004,TRUE,5,1
"SPWL",1000000,26,25107.93547,0.2,5536.06279,1,2004,TRUE,5,1
"SPWL",1000000,35,33469.11585,0.2,7327.426938,1,2004,TRUE,5,1
"SPWL",1000000,45,54677.80516,0.2,11807.46573,1,2004,TRUE,5,1
"SPWL",1000000,55,102074.6105,0.2,21587.20161,1,2004,TRUE,5,1
"SPWL",2000000,26,49964.56705,0.2,11052.84633,1,2004,TRUE,5,1
"SPWL",2000000,35,66687.78444,0.2,14635.75959,1,2004,TRUE,5,1
"SPWL",2000000,45,109107.4058,0.2,23596.3164,1,2004,TRUE,5,1
"SPWL",2000000,55,203906.2129,0.2,43156.87942,1,2004,TRUE,5,1
"T20",50000,26,144.4869407,0.2,91.83484085,2,2004,TRUE,5,1
"T20",50000,35,152.5967747,0.2,247.9045171,2,2004,TRUE,5,1
"T20",50000,45,198.8116197,0.2,348.7891784,2,2004,TRUE,5,1
"T20",50000,55,318.5053935,0.2,604.2753168,2,2004,TRUE,5,1
"T20",100000,26,240.3439947,0.2,421.2081897,2,2004,TRUE,5,1
"T20",100000,35,275.7198048,0.2,495.8371976,2,2004,TRUE,5,1
"T20",100000,45,351.124873,0.2,687.568047,2,2004,TRUE,5,1
"T20",100000,55,590.1655477,0.2,1199.019178,2,2004,TRUE,5,1
"T20",250000,26,528.1225129,0.2,1037.637025,2,2004,TRUE,5,1
"T20",250000,35,616.4941508,0.2,1224.301926,2,2004,TRUE,5,1
"T20",250000,45,808.0646327,0.2,1703.904653,2,2004,TRUE,5,1
"T20",250000,55,1405.14601,0.2,2983.250761,2,2004,TRUE,5,1
"T20",500000,26,1007.753377,0.2,2065.018417,2,2004,TRUE,5,1
"T20",500000,35,1184.451394,0.2,2438.409806,2,2004,TRUE,5,1
"T20",500000,45,1569.630899,0.2,3397.798996,2,2004,TRUE,5,1
"T20",500000,55,2763.446781,0.2,5956.970066,2,2004,TRUE,5,1
"T20",1000000,26,1967.015104,0.2,4119.781202,2,2004,TRUE,5,1
"T20",1000000,35,2320.365881,0.2,4866.625566,2,2004,TRUE,5,1
"T20",1000000,45,3092.763431,0.2,6785.587682,2,2004,TRUE,5,1
"T20",1000000,55,5480.048323,0.2,11904.40868,2,2004,TRUE,5,1
"T20",2000000,26,3885.538559,0.2,8229.306771,2,2004,TRUE,5,1
"T20",2000000,35,4592.194854,0.2,9723.057087,2,2004,TRUE,5,1
"T20",2000000,45,6139.028496,0.2,13561.16505,2,2004,TRUE,5,1
"T20",2000000,55,10913.25141,0.2,23799.2859,2,2004,TRUE,5,1
"SPWL",50000,26,1745.439364,0.2,292.8830467,2,2004,TRUE,5,1
"SPWL",50000,35,2161.827959,0.2,382.0905825,2,2004,TRUE,5,1
"SPWL",50000,45,3217.889113,0.2,605.15804,2,2004,TRUE,5,1
"SPWL",50000,55,5577.596241,0.2,1092.01688,2,2004,TRUE,5,1
"SPWL",100000,26,2988.270944,0.2,568.7222237,2,2004,TRUE,5,1
"SPWL",100000,35,3822.761389,0.2,747.5072149,2,2004,TRUE,5,1
"SPWL",100000,45,5939.369144,0.2,1194.600573,2,2004,TRUE,5,1
"SPWL",100000,55,10669.17636,0.2,2170.50077,2,2004,TRUE,5,1
"SPWL",250000,26,6716.765681,0.2,1396.239755,2,2004,TRUE,5,1
"SPWL",250000,35,8805.561677,0.2,1843.757112,2,2004,TRUE,5,1
"SPWL",250000,45,14103.80924,0.2,2962.928173,2,2004,TRUE,5,1
"SPWL",250000,55,25943.91673,0.2,5405.95244,2,2004,TRUE,5,1
"SPWL",500000,26,12930.92358,0.2,2775.43564,2,2004,TRUE,5,1
"SPWL",500000,35,17110.22882,0.2,3670.840274,2,2004,TRUE,5,1
"SPWL",500000,45,27711.20939,0.2,5910.140839,2,2004,TRUE,5,1
"SPWL",500000,55,51401.81734,0.2,10798.37189,2,2004,TRUE,5,1
"SPWL",1000000,26,25359.23937,0.2,5533.82741,2,2004,TRUE,5,1
"SPWL",1000000,35,33719.56312,0.2,7325.006598,2,2004,TRUE,5,1
"SPWL",1000000,45,54926.0097,0.2,11804.56617,2,2004,TRUE,5,1
"SPWL",1000000,55,102317.6186,0.2,21583.21079,2,2004,TRUE,5,1
"SPWL",2000000,26,50215.87095,0.2,11050.61095,2,2004,TRUE,5,1
"SPWL",2000000,35,66938.23171,0.2,14633.33925,2,2004,TRUE,5,1
"SPWL",2000000,45,109355.6103,0.2,23593.41684,2,2004,TRUE,5,1
"SPWL",2000000,55,204149.221,0.2,43152.8886,2,2004,TRUE,5,1
"T20",50000,26,192.9785899,0.2,86.27463252,3,2004,TRUE,5,1
"T20",50000,35,198.9647081,0.2,283.9163974,3,2004,TRUE,5,1
"T20",50000,45,245.3099862,0.2,384.6170441,3,2004,TRUE,5,1
"T20",50000,55,365.3506329,0.2,639.6243285,3,2004,TRUE,5,1
"T20",100000,26,288.8356439,0.2,457.2813783,3,2004,TRUE,5,1
"T20",100000,35,324.2567124,0.2,531.848799,3,2004,TRUE,5,1
"T20",100000,45,397.6232395,0.2,723.3959127,3,2004,TRUE,5,1
"T20",100000,55,637.0107871,0.2,1234.36819,3,2004,TRUE,5,1
"T20",250000,26,576.6141621,0.2,1073.710214,3,2004,TRUE,5,1
"T20",250000,35,665.0310584,0.2,1260.313527,3,2004,TRUE,5,1
"T20",250000,45,854.5629992,0.2,1739.732518,3,2004,TRUE,5,1
"T20",250000,55,1451.99125,0.2,3018.599773,3,2004,TRUE,5,1
"T20",500000,26,1056.245026,0.2,2101.091606,3,2004,TRUE,5,1
"T20",500000,35,1232.988302,0.2,2474.421407,3,2004,TRUE,5,1
"T20",500000,45,1616.129265,0.2,3433.626861,3,2004,TRUE,5,1
"T20",500000,55,2810.292021,0.2,5992.319078,3,2004,TRUE,5,1
"T20",1000000,26,2015.506753,0.2,4155.854391,3,2004,TRUE,5,1
"T20",1000000,35,2368.902788,0.2,4902.637168,3,2004,TRUE,5,1
"T20",1000000,45,3139.261798,0.2,6821.415547,3,2004,TRUE,5,1
"T20",1000000,55,5526.893563,0.2,11939.75769,3,2004,TRUE,5,1
"T20",2000000,26,3934.030208,0.2,8265.37996,3,2004,TRUE,5,1
"T20",2000000,35,4640.731762,0.2,9759.068689,3,2004,TRUE,5,1
"T20",2000000,45,6185.526863,0.2,13596.99292,3,2004,TRUE,5,1
"T20",2000000,55,10960.09665,0.2,23834.63491,3,2004,TRUE,5,1
"SPWL",50000,26,2248.04715,0.2,335.7444722,3,2004,TRUE,5,1
"SPWL",50000,35,2662.722489,0.2,424.5820885,3,2004,TRUE,5,1
"SPWL",50000,45,3714.298196,0.2,646.6911027,3,2004,TRUE,5,1
"SPWL",50000,55,6063.61236,0.2,1131.367425,3,2004,TRUE,5,1
"SPWL",100000,26,3490.878729,0.2,611.5836492,3,2004,TRUE,5,1
"SPWL",100000,35,4323.655918,0.2,789.9987209,3,2004,TRUE,5,1
"SPWL",100000,45,6435.778227,0.2,1236.133636,3,2004,TRUE,5,1
"SPWL",100000,55,11155.19248,0.2,2209.851315,3,2004,TRUE,5,1
"SPWL",250000,26,7219.373466,0.2,1439.10118,3,2004,TRUE,5,1
"SPWL",250000,35,9306.456207,0.2,1886.248618,3,2004,TRUE,5,1
"SPWL",250000,45,14600.21832,0.2,3004.461236,3,2004,TRUE,5,1
"SPWL",250000,55,26429.93285,0.2,5445.302986,3,2004,TRUE,5,1
"SPWL",500000,26,13433.53136,0.2,2818.297065,3,2004,TRUE,5,1
"SPWL",500000,35,17611.12335,0.2,3713.33178,3,2004,TRUE,5,1
"SPWL",500000,45,28207.61847,0.2,5951.673902,3,2004,TRUE,5,1
"SPWL",500000,55,51887.83346,0.2,10837.72244,3,2004,TRUE,5,1
"SPWL",1000000,26,25861.84715,0.2,5576.688835,3,2004,TRUE,5,1
"SPWL",1000000,35,34220.45765,0.2,7367.498104,3,2004,TRUE,5,1
"SPWL",1000000,45,55422.41878,0.2,11846.09923,3,2004,TRUE,5,1
"SPWL",1000000,55,102803.6347,0.2,21622.56134,3,2004,TRUE,5,1
"SPWL",2000000,26,50718.47873,0.2,11093.47238,3,2004,TRUE,5,1
"SPWL",2000000,35,67439.12624,0.2,14675.83075,3,2004,TRUE,5,1
"SPWL",2000000,45,109852.0194,0.2,23634.9499,3,2004,TRUE,5,1
"SPWL",2000000,55,204635.2371,0.2,43192.23914,3,2004,TRUE,5,1
"T20",50000,26,117.0806045,0.2,122.1824333,1,2014,TRUE,5,1
"T20",50000,35,127.4079561,0.2,261.0579363,1,2014,TRUE,5,1
"T20",50000,45,171.2771307,0.2,361.2456645,1,2014,TRUE,5,1
"T20",50000,55,285.4835769,0.2,616.6655331,1,2014,TRUE,5,1
"T20",100000,26,210.6015136,0.2,439.4070831,1,2014,TRUE,5,1
"T20",100000,35,243.0897412,0.2,511.7662388,1,2014,TRUE,5,1
"T20",100000,45,319.7726971,0.2,705.8131646,1,2014,TRUE,5,1
"T20",100000,55,548.0265896,0.2,1216.886032,1,2014,TRUE,5,1
"T20",250000,26,491.2549273,0.2,1073.320021,1,2014,TRUE,5,1
"T20",250000,35,572.4440801,0.2,1254.262126,1,2014,TRUE,5,1
"T20",250000,45,765.2593965,0.2,1739.515665,1,2014,TRUE,5,1
"T20",250000,55,1335.655628,0.2,3017.547527,1,2014,TRUE,5,1
"T20",500000,26,959.0106169,0.2,2129.841583,1,2014,TRUE,5,1
"T20",500000,35,1121.367978,0.2,2491.755272,1,2014,TRUE,5,1
"T20",500000,45,1507.737229,0.2,3462.353166,1,2014,TRUE,5,1
"T20",500000,55,2648.370691,0.2,6018.650019,1,2014,TRUE,5,1
"T20",1000000,26,1894.521996,0.2,4242.884708,1,2014,TRUE,5,1
"T20",1000000,35,2219.215774,0.2,4966.741563,1,2014,TRUE,5,1
"T20",1000000,45,2992.692893,0.2,6908.028167,1,2014,TRUE,5,1
"T20",1000000,55,5273.800819,0.2,12020.855,1,2014,TRUE,5,1
"T20",2000000,26,3765.544754,0.2,8468.970958,1,2014,TRUE,5,1
"T20",2000000,35,4414.911366,0.2,9916.714146,1,2014,TRUE,5,1
"T20",2000000,45,5962.604222,0.2,13799.37817,1,2014,TRUE,5,1
"T20",2000000,55,10524.66107,0.2,24025.26497,1,2014,TRUE,5,1
"SPWL",50000,26,1314.117201,0.2,256.2032495,1,2014,TRUE,5,1
"SPWL",50000,35,1612.658603,0.2,320.5760614,1,2014,TRUE,5,1
"SPWL",50000,45,2387.971401,0.2,485.9102348,1,2014,TRUE,5,1
"SPWL",50000,55,4171.848391,0.2,859.4656393,1,2014,TRUE,5,1
"SPWL",100000,26,2385.267358,0.2,494.5987104,1,2014,TRUE,5,1
"SPWL",100000,35,2982.947817,0.2,623.4737856,1,2014,TRUE,5,1
"SPWL",100000,45,4535.161709,0.2,954.483106,1,2014,TRUE,5,1
"SPWL",100000,55,8106.654063,0.2,1702.384628,1,2014,TRUE,5,1
"SPWL",250000,26,5598.71783,0.2,1209.785093,1,2014,TRUE,5,1
"SPWL",250000,35,7093.815457,0.2,1532.166958,1,2014,TRUE,5,1
"SPWL",250000,45,10976.73263,0.2,2360.201719,1,2014,TRUE,5,1
"SPWL",250000,55,19911.07108,0.2,4231.141594,1,2014,TRUE,5,1
"SPWL",500000,26,10954.46862,0.2,2401.762397,1,2014,TRUE,5,1
"SPWL",500000,35,13945.26153,0.2,3046.655579,1,2014,TRUE,5,1
"SPWL",500000,45,21712.68417,0.2,4703.066075,1,2014,TRUE,5,1
"SPWL",500000,55,39585.09944,0.2,8445.736537,1,2014,TRUE,5,1
"SPWL",1000000,26,21665.97019,0.2,4785.717005,1,2014,TRUE,5,1
"SPWL",1000000,35,27648.15366,0.2,6075.63282,1,2014,TRUE,5,1
"SPWL",1000000,45,43184.58725,0.2,9388.794787,1,2014,TRUE,5,1
"SPWL",1000000,55,78933.15615,0.2,16874.92642,1,2014,TRUE,5,1
"SPWL",2000000,26,43088.97334,0.2,9553.626221,1,2014,TRUE,5,1
"SPWL",2000000,35,55053.93793,0.2,12133.5873,1,2014,TRUE,5,1
"SPWL",2000000,45,86128.39341,0.2,18760.25221,1,2014,TRUE,5,1
"SPWL",2000000,55,157629.2696,0.2,33733.3062,1,2014,TRUE,5,1
"T20",50000,26,140.5798423,0.2,96.19266589,2,2014,TRUE,5,1
"T20",50000,35,150.129878,0.2,256.31072,2,2014,TRUE,5,1
"T20",50000,45,194.0586949,0.2,356.4091989,2,2014,TRUE,5,1
"T20",50000,55,308.424141,0.2,611.5959378,2,2014,TRUE,5,1
"T20",100000,26,234.1007514,0.2,434.6909112,2,2014,TRUE,5,1
"T20",100000,35,266.6099233,0.2,507.0205893,2,2014,TRUE,5,1
"T20",100000,45,342.5542614,0.2,700.976699,2,2014,TRUE,5,1
"T20",100000,55,570.9671537,0.2,1211.816436,2,2014,TRUE,5,1
"T20",250000,26,514.7541651,0.2,1068.603849,2,2014,TRUE,5,1
"T20",250000,35,595.9642621,0.2,1249.516477,2,2014,TRUE,5,1
"T20",250000,45,788.0409607,0.2,1734.679199,2,2014,TRUE,5,1
"T20",250000,55,1358.596192,0.2,3012.477932,2,2014,TRUE,5,1
"T20",500000,26,982.5098547,0.2,2125.125411,2,2014,TRUE,5,1
"T20",500000,35,1144.88816,0.2,2487.009622,2,2014,TRUE,5,1
"T20",500000,45,1530.518793,0.2,3457.5167,2,2014,TRUE,5,1
"T20",500000,55,2671.311255,0.2,6013.580424,2,2014,TRUE,5,1
"T20",1000000,26,1918.021234,0.2,4238.168536,2,2014,TRUE,5,1
"T20",1000000,35,2242.735956,0.2,4961.995914,2,2014,TRUE,5,1
"T20",1000000,45,3015.474458,0.2,6903.191701,2,2014,TRUE,5,1
"T20",1000000,55,5296.741383,0.2,12015.78541,2,2014,TRUE,5,1
"T20",2000000,26,3789.043992,0.2,8464.254786,2,2014,TRUE,5,1
"T20",2000000,35,4438.431548,0.2,9911.968496,2,2014,TRUE,5,1
"T20",2000000,45,5985.385787,0.2,13794.5417,2,2014,TRUE,5,1
"T20",2000000,55,10547.60164,0.2,24020.19538,2,2014,TRUE,5,1
"SPWL",50000,26,1557.084244,0.2,252.4964083,2,2014,TRUE,5,1
"SPWL",50000,35,1855.027992,0.2,316.7397688,2,2014,TRUE,5,1
"SPWL",50000,45,2628.752494,0.2,481.7329685,2,2014,TRUE,5,1
"SPWL",50000,55,4408.891111,0.2,854.49766,2,2014,TRUE,5,1
"SPWL",100000,26,2628.234401,0.2,490.8918691,2,2014,TRUE,5,1
"SPWL",100000,35,3225.317206,0.2,619.6374929,2,2014,TRUE,5,1
"SPWL",100000,45,4775.942802,0.2,950.3058397,2,2014,TRUE,5,1
"SPWL",100000,55,8343.696783,0.2,1697.416649,2,2014,TRUE,5,1
"SPWL",250000,26,5841.684873,0.2,1206.078252,2,2014,TRUE,5,1
"SPWL",250000,35,7336.184847,0.2,1528.330665,2,2014,TRUE,5,1
"SPWL",250000,45,11217.51373,0.2,2356.024453,2,2014,TRUE,5,1
"SPWL",250000,55,20148.1138,0.2,4226.173615,2,2014,TRUE,5,1
"SPWL",500000,26,11197.43566,0.2,2398.055556,2,2014,TRUE,5,1
"SPWL",500000,35,14187.63091,0.2,3042.819286,2,2014,TRUE,5,1
"SPWL",500000,45,21953.46527,0.2,4698.888809,2,2014,TRUE,5,1
"SPWL",500000,55,39822.14216,0.2,8440.768558,2,2014,TRUE,5,1
"SPWL",1000000,26,21908.93723,0.2,4782.010164,2,2014,TRUE,5,1
"SPWL",1000000,35,27890.52305,0.2,6071.796527,2,2014,TRUE,5,1
"SPWL",1000000,45,43425.36834,0.2,9384.61752,2,2014,TRUE,5,1
"SPWL",1000000,55,79170.19887,0.2,16869.95844,2,2014,TRUE,5,1
"SPWL",2000000,26,43331.94038,0.2,9549.91938,2,2014,TRUE,5,1
"SPWL",2000000,35,55296.30732,0.2,12129.75101,2,2014,TRUE,5,1
"SPWL",2000000,45,86369.1745,0.2,18756.07494,2,2014,TRUE,5,1
"SPWL",2000000,55,157866.3123,0.2,33728.33822,2,2014,TRUE,5,1
"T20",50000,26,187.5783179,0.2,91.54531698,3,2014,TRUE,5,1
"T20",50000,35,195.5737216,0.2,294.1484733,3,2014,TRUE,5,1
"T20",50000,45,239.6218234,0.2,394.0684536,3,2014,TRUE,5,1
"T20",50000,55,354.3052693,0.2,648.7889332,3,2014,TRUE,5,1
"T20",100000,26,281.099227,0.2,472.5907534,3,2014,TRUE,5,1
"T20",100000,35,313.6502874,0.2,544.8614763,3,2014,TRUE,5,1
"T20",100000,45,388.1173898,0.2,738.6359537,3,2014,TRUE,5,1
"T20",100000,55,616.848282,0.2,1249.009432,3,2014,TRUE,5,1
"T20",250000,26,561.7526407,0.2,1106.503691,3,2014,TRUE,5,1
"T20",250000,35,643.0046262,0.2,1287.357364,3,2014,TRUE,5,1
"T20",250000,45,833.6040892,0.2,1772.338454,3,2014,TRUE,5,1
"T20",250000,55,1404.47732,0.2,3049.670927,3,2014,TRUE,5,1
"T20",500000,26,1029.50833,0.2,2163.025253,3,2014,TRUE,5,1
"T20",500000,35,1191.928524,0.2,2524.850509,3,2014,TRUE,5,1
"T20",500000,45,1576.081921,0.2,3495.175955,3,2014,TRUE,5,1
"T20",500000,55,2717.192384,0.2,6050.773419,3,2014,TRUE,5,1
"T20",1000000,26,1965.019709,0.2,4276.068378,3,2014,TRUE,5,1
"T20",1000000,35,2289.77632,0.2,4999.836801,3,2014,TRUE,5,1
"T20",1000000,45,3061.037586,0.2,6940.850956,3,2014,TRUE,5,1
"T20",1000000,55,5342.622511,0.2,12052.9784,3,2014,TRUE,5,1
"T20",2000000,26,3836.042467,0.2,8502.154628,3,2014,TRUE,5,1
"T20",2000000,35,4485.471912,0.2,9949.809383,3,2014,TRUE,5,1
"T20",2000000,45,6030.948915,0.2,13832.20096,3,2014,TRUE,5,1
"T20",2000000,55,10593.48277,0.2,24057.38837,3,2014,TRUE,5,1
"SPWL",50000,26,2043.018331,0.2,292.4149116,3,2014,TRUE,5,1
"SPWL",50000,35,2339.766771,0.2,356.3993693,3,2014,TRUE,5,1
