"Type","Death.Benefit","Age","Premium","Loading","Profit","Expenses","Year","Intervention","Mortality"
"SPWL",2000000,45,86369.1745,0.2,15546.45141,2,2014,FALSE,5
"SPWL",2000000,55,157866.3123,0.2,28415.93621,2,2014,FALSE,5
"T20",50000,26,187.5783179,0.2,169.694735,3,2014,FALSE,5
"T20",50000,35,195.5737216,0.2,365.593669,3,2014,FALSE,5
"T20",50000,45,239.6218234,0.2,445.4146664,3,2014,FALSE,5
"T20",50000,55,354.3052693,0.2,648.8576889,3,2014,FALSE,5
"T20",100000,26,281.099227,0.2,508.5988547,3,2014,FALSE,5
"T20",100000,35,313.6502874,0.2,566.4195556,3,2014,FALSE,5
"T20",100000,45,388.1173898,0.2,721.4417087,3,2014,FALSE,5
"T20",100000,55,616.848282,0.2,1129.666379,3,2014,FALSE,5
"T20",250000,26,561.7526407,0.2,1016.39109,3,2014,FALSE,5
"T20",250000,35,643.0046262,0.2,1161.198983,3,2014,FALSE,5
"T20",250000,45,833.6040892,0.2,1549.522836,3,2014,FALSE,5
"T20",250000,55,1404.47732,0.2,2572.09245,3,2014,FALSE,5
"T20",500000,26,1029.50833,0.2,1862.711482,3,2014,FALSE,5
"T20",500000,35,1191.928524,0.2,2152.498028,3,2014,FALSE,5
"T20",500000,45,1576.081921,0.2,2929.658047,3,2014,FALSE,5
"T20",500000,55,2717.192384,0.2,4976.135901,3,2014,FALSE,5
"T20",1000000,26,1965.019709,0.2,3555.352266,3,2014,FALSE,5
"T20",1000000,35,2289.77632,0.2,4135.096118,3,2014,FALSE,5
"T20",1000000,45,3061.037586,0.2,5689.928471,3,2014,FALSE,5
"T20",1000000,55,5342.622511,0.2,9784.222804,3,2014,FALSE,5
"T20",2000000,26,3836.042467,0.2,6940.633834,3,2014,FALSE,5
"T20",2000000,35,4485.471912,0.2,8100.292298,3,2014,FALSE,5
"T20",2000000,45,6030.948915,0.2,11210.46932,3,2014,FALSE,5
"T20",2000000,55,10593.48277,0.2,19400.39661,3,2014,FALSE,5
"SPWL",50000,26,2043.018331,0.2,367.7432995,3,2014,FALSE,5
"SPWL",50000,35,2339.766771,0.2,421.1580188,3,2014,FALSE,5
"SPWL",50000,45,3110.31468,0.2,559.8566425,3,2014,FALSE,5
"SPWL",50000,55,4882.976551,0.2,878.9357792,3,2014,FALSE,5
"SPWL",100000,26,3114.168488,0.2,560.5503278,3,2014,FALSE,5
"SPWL",100000,35,3710.055985,0.2,667.8100772,3,2014,FALSE,5
"SPWL",100000,45,5257.504988,0.2,946.3508979,3,2014,FALSE,5
"SPWL",100000,55,8817.782223,0.2,1587.2008,3,2014,FALSE,5
"SPWL",250000,26,6327.61896,0.2,1138.971413,3,2014,FALSE,5
"SPWL",250000,35,7820.923625,0.2,1407.766253,3,2014,FALSE,5
"SPWL",250000,45,11699.07591,0.2,2105.833664,3,2014,FALSE,5
"SPWL",250000,55,20622.19924,0.2,3711.995863,3,2014,FALSE,5
"SPWL",500000,26,11683.36975,0.2,2103.006554,3,2014,FALSE,5
"SPWL",500000,35,14672.36969,0.2,2641.026545,3,2014,FALSE,5
"SPWL",500000,45,22435.02745,0.2,4038.304941,3,2014,FALSE,5
"SPWL",500000,55,40296.2276,0.2,7253.320967,3,2014,FALSE,5
"SPWL",1000000,26,22394.87132,0.2,4031.076838,3,2014,FALSE,5
"SPWL",1000000,35,28375.26183,0.2,5107.547129,3,2014,FALSE,5
"SPWL",1000000,45,43906.93053,0.2,7903.247495,3,2014,FALSE,5
"SPWL",1000000,55,79644.28431,0.2,14335.97118,3,2014,FALSE,5
"SPWL",2000000,26,43817.87447,0.2,7887.217404,3,2014,FALSE,5
"SPWL",2000000,35,55781.0461,0.2,10040.5883,3,2014,FALSE,5
"SPWL",2000000,45,86850.73669,0.2,15633.1326,3,2014,FALSE,5
"SPWL",2000000,55,158340.3977,0.2,28501.27159,3,2014,FALSE,5
"T20",50000,26,115.2127601,0.2,92.47819468,1,2024,FALSE,5
"T20",50000,35,127.6722305,0.2,207.4943333,1,2024,FALSE,5
"T20",50000,45,170.186137,0.2,275.0986552,1,2024,FALSE,5
"T20",50000,55,280.972368,0.2,447.7508439,1,2024,FALSE,5
"T20",100000,26,206.0290444,0.2,330.7479843,1,2024,FALSE,5
"T20",100000,35,235.6088125,0.2,377.557221,1,2024,FALSE,5
"T20",100000,45,316.1787478,0.2,511.0895038,1,2024,FALSE,5
"T20",100000,55,537.5778622,0.2,856.6712204,1,2024,FALSE,5
"T20",250000,26,478.3990141,0.2,767.996134,1,2024,FALSE,5
"T20",250000,35,552.3157718,0.2,885.0721913,1,2024,FALSE,5
"T20",250000,45,754.1565801,0.2,1219.06205,1,2024,FALSE,5
"T20",250000,55,1307.394344,0.2,2083.43235,1,2024,FALSE,5
"T20",500000,26,932.3489636,0.2,1496.74305,1,2024,FALSE,5
"T20",500000,35,1080.160704,0.2,1730.930475,1,2024,FALSE,5
"T20",500000,45,1484.119634,0.2,2399.016292,1,2024,FALSE,5
"T20",500000,55,2590.421815,0.2,4128.034233,1,2024,FALSE,5
"T20",1000000,26,1840.248862,0.2,2954.236882,1,2024,FALSE,5
"T20",1000000,35,2135.850569,0.2,3422.647043,1,2024,FALSE,5
"T20",1000000,45,2944.045742,0.2,4758.924778,1,2024,FALSE,5
"T20",1000000,55,5156.476756,0.2,8217.237998,1,2024,FALSE,5
"T20",2000000,26,3656.04866,0.2,5869.224547,1,2024,FALSE,5
"T20",2000000,35,4247.230298,0.2,6806.080178,1,2024,FALSE,5
"T20",2000000,45,5863.897957,0.2,9478.74175,1,2024,FALSE,5
"T20",2000000,55,10288.58664,0.2,16395.64553,1,2024,FALSE,5
"SPWL",50000,26,986.6304892,0.2,177.5934881,1,2024,FALSE,5
"SPWL",50000,35,1179.242522,0.2,212.263654,1,2024,FALSE,5
"SPWL",50000,45,1687.780946,0.2,303.8005703,1,2024,FALSE,5
"SPWL",50000,55,2875.427725,0.2,517.5769904,1,2024,FALSE,5
"SPWL",100000,26,1770.275353,0.2,318.6495635,1,2024,FALSE,5
"SPWL",100000,35,2155.871212,0.2,388.0568182,1,2024,FALSE,5
"SPWL",100000,45,3173.940054,0.2,571.3092097,1,2024,FALSE,5
"SPWL",100000,55,5551.574779,0.2,999.2834602,1,2024,FALSE,5
"SPWL",250000,26,4121.209943,0.2,741.8177897,1,2024,FALSE,5
"SPWL",250000,35,5085.757282,0.2,915.4363107,1,2024,FALSE,5
"SPWL",250000,45,7632.417376,0.2,1373.835128,1,2024,FALSE,5
"SPWL",250000,55,13580.01594,0.2,2444.40287,1,2024,FALSE,5
"SPWL",500000,26,8039.43426,0.2,1447.098167,1,2024,FALSE,5
"SPWL",500000,35,9968.900731,0.2,1794.402132,1,2024,FALSE,5
"SPWL",500000,45,15063.21291,0.2,2711.378325,1,2024,FALSE,5
"SPWL",500000,55,26960.75121,0.2,4852.935218,1,2024,FALSE,5
"SPWL",1000000,26,15875.88289,0.2,2857.658921,1,2024,FALSE,5
"SPWL",1000000,35,19735.18763,0.2,3552.333773,1,2024,FALSE,5
"SPWL",1000000,45,29924.80399,0.2,5386.464718,1,2024,FALSE,5
"SPWL",1000000,55,53722.22176,0.2,9669.999916,1,2024,FALSE,5
"SPWL",2000000,26,31548.78016,0.2,5678.780429,1,2024,FALSE,5
"SPWL",2000000,35,39267.76143,0.2,7068.197057,1,2024,FALSE,5
"SPWL",2000000,45,59647.98614,0.2,10736.63751,1,2024,FALSE,5
"SPWL",2000000,55,107245.1628,0.2,19304.12931,1,2024,FALSE,5
"T20",50000,26,139.6618247,0.2,112.1028036,2,2024,FALSE,5
"T20",50000,35,151.8007306,0.2,246.7082408,2,2024,FALSE,5
"T20",50000,45,194.3796633,0.2,314.2064619,2,2024,FALSE,5
"T20",50000,55,305.339242,0.2,486.5813113,2,2024,FALSE,5
"T20",100000,26,230.4781091,0.2,369.9972022,2,2024,FALSE,5
"T20",100000,35,260.079652,0.2,416.7711284,2,2024,FALSE,5
"T20",100000,45,340.3722741,0.2,550.1973104,2,2024,FALSE,5
"T20",100000,55,561.9447361,0.2,895.5016878,2,2024,FALSE,5
"T20",250000,26,502.8480788,0.2,807.2453519,2,2024,FALSE,5
"T20",250000,35,576.7866114,0.2,924.2860987,2,2024,FALSE,5
"T20",250000,45,778.3501064,0.2,1258.169856,2,2024,FALSE,5
"T20",250000,55,1331.761218,0.2,2122.262817,2,2024,FALSE,5
"T20",500000,26,956.7980282,0.2,1535.992268,2,2024,FALSE,5
"T20",500000,35,1104.631544,0.2,1770.144383,2,2024,FALSE,5
"T20",500000,45,1508.31316,0.2,2438.124099,2,2024,FALSE,5
"T20",500000,55,2614.788689,0.2,4166.8647,2,2024,FALSE,5
"T20",1000000,26,1864.697927,0.2,2993.4861,2,2024,FALSE,5
"T20",1000000,35,2160.321408,0.2,3461.86095,2,2024,FALSE,5
"T20",1000000,45,2968.239268,0.2,4798.032585,2,2024,FALSE,5
"T20",1000000,55,5180.84363,0.2,8256.068465,2,2024,FALSE,5
"T20",2000000,26,3680.497725,0.2,5908.473765,2,2024,FALSE,5
"T20",2000000,35,4271.701138,0.2,6845.294085,2,2024,FALSE,5
"T20",2000000,45,5888.091483,0.2,9517.849557,2,2024,FALSE,5
"T20",2000000,55,10312.95351,0.2,16434.476,2,2024,FALSE,5
"SPWL",50000,26,1189.616115,0.2,214.1309007,2,2024,FALSE,5
"SPWL",50000,35,1381.856355,0.2,248.7341439,2,2024,FALSE,5
"SPWL",50000,45,1889.402785,0.2,340.0925013,2,2024,FALSE,5
"SPWL",50000,55,3074.708395,0.2,553.4475111,2,2024,FALSE,5
"SPWL",100000,26,1973.260978,0.2,355.1869761,2,2024,FALSE,5
"SPWL",100000,35,2358.485045,0.2,424.527308,2,2024,FALSE,5
"SPWL",100000,45,3375.561892,0.2,607.6011406,2,2024,FALSE,5
"SPWL",100000,55,5750.855449,0.2,1035.153981,2,2024,FALSE,5
"SPWL",250000,26,4324.195569,0.2,778.3552024,2,2024,FALSE,5
"SPWL",250000,35,5288.371114,0.2,951.9068006,2,2024,FALSE,5
"SPWL",250000,45,7834.039215,0.2,1410.127059,2,2024,FALSE,5
"SPWL",250000,55,13779.29661,0.2,2480.27339,2,2024,FALSE,5
"SPWL",500000,26,8242.419886,0.2,1483.635579,2,2024,FALSE,5
"SPWL",500000,35,10171.51456,0.2,1830.872621,2,2024,FALSE,5
"SPWL",500000,45,15264.83475,0.2,2747.670255,2,2024,FALSE,5
"SPWL",500000,55,27160.03188,0.2,4888.805739,2,2024,FALSE,5
"SPWL",1000000,26,16078.86852,0.2,2894.196334,2,2024,FALSE,5
"SPWL",1000000,35,19937.80146,0.2,3588.804263,2,2024,FALSE,5
"SPWL",1000000,45,30126.42583,0.2,5422.756649,2,2024,FALSE,5
"SPWL",1000000,55,53921.50243,0.2,9705.870437,2,2024,FALSE,5
"SPWL",2000000,26,31751.76579,0.2,5715.317842,2,2024,FALSE,5
"SPWL",2000000,35,39470.37526,0.2,7104.667547,2,2024,FALSE,5
"SPWL",2000000,45,59849.60798,0.2,10772.92944,2,2024,FALSE,5
"SPWL",2000000,55,107444.4435,0.2,19339.99983,2,2024,FALSE,5
"T20",50000,26,188.559954,0.2,151.3520215,3,2024,FALSE,5
"T20",50000,35,200.0577307,0.2,325.1360557,3,2024,FALSE,5
"T20",50000,45,242.7667158,0.2,392.4220752,3,2024,FALSE,5
"T20",50000,55,354.0729899,0.2,564.2422461,3,2024,FALSE,5
"T20",100000,26,279.3762384,0.2,448.495638,3,2024,FALSE,5
"T20",100000,35,309.021331,0.2,495.1989434,3,2024,FALSE,5
"T20",100000,45,388.7593266,0.2,628.4129237,3,2024,FALSE,5
"T20",100000,55,610.678484,0.2,973.1626226,3,2024,FALSE,5
"T20",250000,26,551.7462081,0.2,885.7437876,3,2024,FALSE,5
"T20",250000,35,625.7282904,0.2,1002.713914,3,2024,FALSE,5
"T20",250000,45,826.7371589,0.2,1336.385469,3,2024,FALSE,5
"T20",250000,55,1380.494966,0.2,2199.923752,3,2024,FALSE,5
"T20",500000,26,1005.696158,0.2,1614.490704,3,2024,FALSE,5
"T20",500000,35,1153.573223,0.2,1848.572197,3,2024,FALSE,5
"T20",500000,45,1556.700213,0.2,2516.339712,3,2024,FALSE,5
"T20",500000,55,2663.522437,0.2,4244.525635,3,2024,FALSE,5
"T20",1000000,26,1913.596056,0.2,3071.984536,3,2024,FALSE,5
"T20",1000000,35,2209.263087,0.2,3540.288765,3,2024,FALSE,5
"T20",1000000,45,3016.626321,0.2,4876.248198,3,2024,FALSE,5
"T20",1000000,55,5229.577378,0.2,8333.7294,3,2024,FALSE,5
"T20",2000000,26,3729.395854,0.2,5986.9722,3,2024,FALSE,5
"T20",2000000,35,4320.642817,0.2,6923.7219,3,2024,FALSE,5
"T20",2000000,45,5936.478536,0.2,9596.06517,3,2024,FALSE,5
"T20",2000000,55,10361.68726,0.2,16512.13693,3,2024,FALSE,5
"SPWL",50000,26,1595.587366,0.2,287.2057259,3,2024,FALSE,5
"SPWL",50000,35,1787.08402,0.2,321.6751235,3,2024,FALSE,5
"SPWL",50000,45,2292.646462,0.2,412.6763632,3,2024,FALSE,5
"SPWL",50000,55,3473.269735,0.2,625.1885524,3,2024,FALSE,5
"SPWL",100000,26,2379.23223,0.2,428.2618014,3,2024,FALSE,5
"SPWL",100000,35,2763.71271,0.2,497.4682877,3,2024,FALSE,5
"SPWL",100000,45,3778.80557,0.2,680.1850026,3,2024,FALSE,5
"SPWL",100000,55,6149.41679,0.2,1106.895022,3,2024,FALSE,5
"SPWL",250000,26,4730.16682,0.2,851.4300276,3,2024,FALSE,5
"SPWL",250000,35,5693.598779,0.2,1024.84778,3,2024,FALSE,5
"SPWL",250000,45,8237.282892,0.2,1482.710921,3,2024,FALSE,5
"SPWL",250000,55,14177.85795,0.2,2552.014431,3,2024,FALSE,5
"SPWL",500000,26,8648.391137,0.2,1556.710405,3,2024,FALSE,5
"SPWL",500000,35,10576.74223,0.2,1903.813601,3,2024,FALSE,5
"SPWL",500000,45,15668.07843,0.2,2820.254117,3,2024,FALSE,5
"SPWL",500000,55,27558.59322,0.2,4960.54678,3,2024,FALSE,5
"SPWL",1000000,26,16484.83977,0.2,2967.271159,3,2024,FALSE,5
"SPWL",1000000,35,20343.02913,0.2,3661.745243,3,2024,FALSE,5
"SPWL",1000000,45,30529.66951,0.2,5495.340511,3,2024,FALSE,5
"SPWL",1000000,55,54320.06377,0.2,9777.611478,3,2024,FALSE,5
"SPWL",2000000,26,32157.73704,0.2,5788.392667,3,2024,FALSE,5
"SPWL",2000000,35,39875.60292,0.2,7177.608526,3,2024,FALSE,5
"SPWL",2000000,45,60252.85166,0.2,10845.5133,3,2024,FALSE,5
"SPWL",2000000,55,107843.0049,0.2,19411.74087,3,2024,FALSE,5
"T20",50000,26,107.2238575,0.3,92.18735761,1,2004,FALSE,4
"T20",50000,35,119.6311739,0.3,322.2373848,1,2004,FALSE,4
"T20",50000,45,174.0440389,0.3,465.4926463,1,2004,FALSE,4
"T20",50000,55,314.7818956,0.3,826.3760162,1,2004,FALSE,4
"T20",100000,26,190.0899657,0.3,490.2982988,1,2004,FALSE,4
"T20",100000,35,231.7872881,0.3,596.4390498,1,2004,FALSE,4
"T20",100000,45,324.8461506,0.3,868.8231743,1,2004,FALSE,4
"T20",100000,55,606.1173511,0.3,1591.199649,1,2004,FALSE,4
"T20",250000,26,438.8918447,0.3,1132.032004,1,2004,FALSE,4
"T20",250000,35,543.0951748,0.3,1397.501876,1,2004,FALSE,4
"T20",250000,45,777.252486,0.3,2078.814758,1,2004,FALSE,4
"T20",250000,55,1480.123717,0.3,3885.670549,1,2004,FALSE,4
"T20",500000,26,853.5616432,0.3,2201.58818,1,2004,FALSE,4
"T20",500000,35,1061.941653,0.3,2732.606587,1,2004,FALSE,4
"T20",500000,45,1531.263045,0.3,4095.467398,1,2004,FALSE,4
"T20",500000,55,2936.800995,0.3,7709.788715,1,2004,FALSE,4
"T20",1000000,26,1682.90124,0.3,4340.700531,1,2004,FALSE,4
"T20",1000000,35,2099.634608,0.3,5402.816008,1,2004,FALSE,4
"T20",1000000,45,3039.284163,0.3,8128.772678,1,2004,FALSE,4
"T20",1000000,55,5850.155549,0.3,15358.02505,1,2004,FALSE,4
"T20",2000000,26,3341.580434,0.3,8618.925234,1,2004,FALSE,4
"T20",2000000,35,4175.02052,0.3,10743.23485,1,2004,FALSE,4
"T20",2000000,45,6055.326399,0.3,16195.38324,1,2004,FALSE,4
"T20",2000000,55,11676.86466,0.3,30654.49771,1,2004,FALSE,4
"SPWL",50000,26,1386.075085,0.3,374.2402729,1,2004,FALSE,4
"SPWL",50000,35,1865.799462,0.3,503.7658548,1,2004,FALSE,4
"SPWL",50000,45,3064.093583,0.3,827.3052674,1,2004,FALSE,4
"SPWL",50000,55,5676.244056,0.3,1532.585895,1,2004,FALSE,4
"SPWL",100000,26,2520.498867,0.3,680.5346942,1,2004,FALSE,4
"SPWL",100000,35,3480.937583,0.3,939.8531473,1,2004,FALSE,4
"SPWL",100000,45,5880.08779,0.3,1587.623703,1,2004,FALSE,4
"SPWL",100000,55,11110.21406,0.3,2999.757796,1,2004,FALSE,4
"SPWL",250000,26,5923.770216,0.3,1599.417958,1,2004,FALSE,4
"SPWL",250000,35,8326.351944,0.3,2248.115025,1,2004,FALSE,4
"SPWL",250000,45,14328.07041,0.3,3868.579011,1,2004,FALSE,4
"SPWL",250000,55,27412.12407,0.3,7401.273499,1,2004,FALSE,4
"SPWL",500000,26,11595.88913,0.3,3130.890065,1,2004,FALSE,4
"SPWL",500000,35,16402.04255,0.3,4428.551487,1,2004,FALSE,4
"SPWL",500000,45,28408.04145,0.3,7670.171191,1,2004,FALSE,4
"SPWL",500000,55,54581.97409,0.3,14737.133,1,2004,FALSE,4
"SPWL",1000000,26,22940.12696,0.3,6193.834278,1,2004,FALSE,4
"SPWL",1000000,35,32553.42375,0.3,8789.424412,1,2004,FALSE,4
"SPWL",1000000,45,56567.98352,0.3,15273.35555,1,2004,FALSE,4
"SPWL",1000000,55,108921.6741,0.3,29408.85201,1,2004,FALSE,4
"SPWL",2000000,26,45628.60261,0.3,12319.72271,1,2004,FALSE,4
"SPWL",2000000,35,64856.18616,0.3,17511.17026,1,2004,FALSE,4
"SPWL",2000000,45,112887.8677,0.3,30479.72427,1,2004,FALSE,4
"SPWL",2000000,55,217601.0742,0.3,58752.29003,1,2004,FALSE,4
"T20",50000,26,131.4459038,0.3,113.0126338,2,2004,FALSE,4
"T20",50000,35,142.7962272,0.3,384.6345504,2,2004,FALSE,4
"T20",50000,45,197.2859659,0.3,527.6547646,2,2004,FALSE,4
"T20",50000,55,338.2283357,0.3,887.9283992,2,2004,FALSE,4
"T20",100000,26,214.312012,0.3,552.7741273,2,2004,FALSE,4
"T20",100000,35,256.0359852,0.3,658.8362154,2,2004,FALSE,4
"T20",100000,45,348.0880777,0.3,930.9852926,2,2004,FALSE,4
"T20",100000,55,629.5637912,0.3,1652.752032,2,2004,FALSE,4
"T20",250000,26,463.1138911,0.3,1194.507833,2,2004,FALSE,4
"T20",250000,35,567.3438719,0.3,1459.899042,2,2004,FALSE,4
"T20",250000,45,800.4944131,0.3,2140.976876,2,2004,FALSE,4
"T20",250000,55,1503.570158,0.3,3947.222932,2,2004,FALSE,4
"T20",500000,26,877.7836895,0.3,2264.064008,2,2004,FALSE,4
"T20",500000,35,1086.19035,0.3,2795.003752,2,2004,FALSE,4
"T20",500000,45,1554.504972,0.3,4157.629516,2,2004,FALSE,4
"T20",500000,55,2960.247435,0.3,7771.341098,2,2004,FALSE,4
"T20",1000000,26,1707.123286,0.3,4403.17636,2,2004,FALSE,4
"T20",1000000,35,2123.883305,0.3,5465.213173,2,2004,FALSE,4
"T20",1000000,45,3062.52609,0.3,8190.934796,2,2004,FALSE,4
"T20",1000000,55,5873.60199,0.3,15419.57743,2,2004,FALSE,4
"T20",2000000,26,3365.80248,0.3,8681.401062,2,2004,FALSE,4
"T20",2000000,35,4199.269217,0.3,10805.63202,2,2004,FALSE,4
"T20",2000000,45,6078.568326,0.3,16257.54536,2,2004,FALSE,4
"T20",2000000,55,11700.3111,0.3,30716.05009,2,2004,FALSE,4
"SPWL",50000,26,1637.726387,0.3,442.1861244,2,2004,FALSE,4
"SPWL",50000,35,2116.460804,0.3,571.4444171,2,2004,FALSE,4
"SPWL",50000,45,3312.192959,0.3,894.2920988,2,2004,FALSE,4
"SPWL",50000,55,5918.518109,0.3,1597.999889,2,2004,FALSE,4
"SPWL",100000,26,2772.150169,0.3,748.4805457,2,2004,FALSE,4
"SPWL",100000,35,3731.598925,0.3,1007.53171,2,2004,FALSE,4
"SPWL",100000,45,6128.187166,0.3,1654.610535,2,2004,FALSE,4
"SPWL",100000,55,11352.48811,0.3,3065.17179,2,2004,FALSE,4
"SPWL",250000,26,6175.421518,0.3,1667.36381,2,2004,FALSE,4
"SPWL",250000,35,8577.013286,0.3,2315.793587,2,2004,FALSE,4
"SPWL",250000,45,14576.16979,0.3,3935.565843,2,2004,FALSE,4
"SPWL",250000,55,27654.39812,0.3,7466.687493,2,2004,FALSE,4
"SPWL",500000,26,11847.54043,0.3,3198.835916,2,2004,FALSE,4
"SPWL",500000,35,16652.70389,0.3,4496.23005,2,2004,FALSE,4
"SPWL",500000,45,28656.14083,0.3,7737.158023,2,2004,FALSE,4
"SPWL",500000,55,54824.24814,0.3,14802.547,2,2004,FALSE,4
"SPWL",1000000,26,23191.77826,0.3,6261.78013,2,2004,FALSE,4
"SPWL",1000000,35,32804.08509,0.3,8857.102975,2,2004,FALSE,4
"SPWL",1000000,45,56816.0829,0.3,15340.34238,2,2004,FALSE,4
"SPWL",1000000,55,109163.9482,0.3,29474.26601,2,2004,FALSE,4
"SPWL",2000000,26,45880.25391,0.3,12387.66856,2,2004,FALSE,4
"SPWL",2000000,35,65106.8475,0.3,17578.84882,2,2004,FALSE,4
"SPWL",2000000,45,113135.967,0.3,30546.7111,2,2004,FALSE,4
"SPWL",2000000,55,217843.3483,0.3,58817.70403,2,2004,FALSE,4
"T20",50000,26,179.8899965,0.3,154.6631861,3,2004,FALSE,4
"T20",50000,35,189.1263336,0.3,509.4288816,3,2004,FALSE,4
"T20",50000,45,243.7698201,0.3,651.9790013,3,2004,FALSE,4
"T20",50000,55,385.121216,0.3,1011.033165,3,2004,FALSE,4
"T20",100000,26,262.7561046,0.3,677.7257843,3,2004,FALSE,4
"T20",100000,35,304.5333792,0.3,783.6305466,3,2004,FALSE,4
"T20",100000,45,394.5719319,0.3,1055.309529,3,2004,FALSE,4
"T20",100000,55,676.4566715,0.3,1775.856798,3,2004,FALSE,4
"T20",250000,26,511.5579837,0.3,1319.45949,3,2004,FALSE,4
"T20",250000,35,615.8412659,0.3,1584.693373,3,2004,FALSE,4
"T20",250000,45,846.9782672,0.3,2265.301113,3,2004,FALSE,4
"T20",250000,55,1550.463038,0.3,4070.327698,3,2004,FALSE,4
"T20",500000,26,926.2277821,0.3,2389.015665,3,2004,FALSE,4
"T20",500000,35,1134.687744,0.3,2919.798083,3,2004,FALSE,4
"T20",500000,45,1600.988826,0.3,4281.953753,3,2004,FALSE,4
"T20",500000,55,3007.140315,0.3,7894.445864,3,2004,FALSE,4
"T20",1000000,26,1755.567379,0.3,4528.128017,3,2004,FALSE,4
"T20",1000000,35,2172.380699,0.3,5590.007504,3,2004,FALSE,4
"T20",1000000,45,3109.009944,0.3,8315.259033,3,2004,FALSE,4
"T20",1000000,55,5920.49487,0.3,15542.6822,3,2004,FALSE,4
"T20",2000000,26,3414.246573,0.3,8806.352719,3,2004,FALSE,4
"T20",2000000,35,4247.766611,0.3,10930.42635,3,2004,FALSE,4
"T20",2000000,45,6125.05218,0.3,16381.86959,3,2004,FALSE,4
"T20",2000000,55,11747.20398,0.3,30839.15486,3,2004,FALSE,4
"SPWL",50000,26,2141.02899,0.3,578.0778274,3,2004,FALSE,4
"SPWL",50000,35,2617.783488,0.3,706.8015418,3,2004,FALSE,4
"SPWL",50000,45,3808.39171,0.3,1028.265762,3,2004,FALSE,4
"SPWL",50000,55,6403.066215,0.3,1728.827878,3,2004,FALSE,4
"SPWL",100000,26,3275.452773,0.3,884.3722488,3,2004,FALSE,4
"SPWL",100000,35,4232.921608,0.3,1142.888834,3,2004,FALSE,4
"SPWL",100000,45,6624.385917,0.3,1788.584198,3,2004,FALSE,4
"SPWL",100000,55,11837.03622,0.3,3195.999779,3,2004,FALSE,4
"SPWL",250000,26,6678.724121,0.3,1803.255513,3,2004,FALSE,4
"SPWL",250000,35,9078.335969,0.3,2451.150712,3,2004,FALSE,4
"SPWL",250000,45,15072.36854,0.3,4069.539506,3,2004,FALSE,4
"SPWL",250000,55,28138.94623,0.3,7597.515482,3,2004,FALSE,4
"SPWL",500000,26,12350.84304,0.3,3334.727619,3,2004,FALSE,4
"SPWL",500000,35,17154.02657,0.3,4631.587174,3,2004,FALSE,4
"SPWL",500000,45,29152.33958,0.3,7871.131686,3,2004,FALSE,4
"SPWL",500000,55,55308.79625,0.3,14933.37499,3,2004,FALSE,4
"SPWL",1000000,26,23695.08086,0.3,6397.671833,3,2004,FALSE,4
"SPWL",1000000,35,33305.40777,0.3,8992.460099,3,2004,FALSE,4
"SPWL",1000000,45,57312.28165,0.3,15474.31605,3,2004,FALSE,4
"SPWL",1000000,55,109648.4963,0.3,29605.094,3,2004,FALSE,4
"SPWL",2000000,26,46383.55652,0.3,12523.56026,3,2004,FALSE,4
"SPWL",2000000,35,65608.17018,0.3,17714.20595,3,2004,FALSE,4
"SPWL",2000000,45,113632.1658,0.3,30680.68477,3,2004,FALSE,4
"SPWL",2000000,55,218327.8964,0.3,58948.53202,3,2004,FALSE,4
"T20",50000,26,104.1466099,0.3,94.41132875,1,2014,FALSE,4
"T20",50000,35,117.4306116,0.3,329.8387207,1,2014,FALSE,4
"T20",50000,45,169.1556384,0.3,471.9710098,1,2014,FALSE,4
"T20",50000,55,303.6553444,0.3,832.5108797,1,2014,FALSE,4
"T20",100000,26,184.7333113,0.3,502.3951545,1,2014,FALSE,4
"T20",100000,35,223.0472321,0.3,605.2374527,1,2014,FALSE,4
"T20",100000,45,315.5369543,0.3,880.3980544,1,2014,FALSE,4
"T20",100000,55,584.3488821,0.3,1602.06896,1,2014,FALSE,4
"T20",250000,26,426.6181517,0.3,1160.217888,1,2014,FALSE,4
"T20",250000,35,522.3659533,0.3,1417.437177,1,2014,FALSE,4
"T20",250000,45,754.6809021,0.3,2105.679188,1,2014,FALSE,4
"T20",250000,55,1426.429495,0.3,3910.743202,1,2014,FALSE,4
"T20",500000,26,829.7595524,0.3,2256.58911,1,2014,FALSE,4
"T20",500000,35,1021.230489,0.3,2771.103383,1,2014,FALSE,4
"T20",500000,45,1486.587482,0.3,4147.814412,1,2014,FALSE,4
"T20",500000,55,2829.897184,0.3,7758.533605,1,2014,FALSE,4
"T20",1000000,26,1636.042354,0.3,4449.331555,1,2014,FALSE,4
"T20",1000000,35,2018.959559,0.3,5478.435796,1,2014,FALSE,4
"T20",1000000,45,2950.400641,0.3,8232.084858,1,2014,FALSE,4
"T20",1000000,55,5636.832561,0.3,15454.11441,1,2014,FALSE,4
"T20",2000000,26,3248.607957,0.3,8834.816445,1,2014,FALSE,4
"T20",2000000,35,4014.4177,0.3,10893.10062,1,2014,FALSE,4
"T20",2000000,45,5878.026959,0.3,16400.62575,1,2014,FALSE,4
"T20",2000000,55,11250.70331,0.3,30845.27602,1,2014,FALSE,4
"SPWL",50000,26,1203.109273,0.3,324.8395038,1,2014,FALSE,4
"SPWL",50000,35,1547.823112,0.3,417.9122404,1,2014,FALSE,4
"SPWL",50000,45,2432.151556,0.3,656.6809201,1,2014,FALSE,4
